"CWNS_ID","FACILITY_ID","STATE_CODE","PERMIT_NUMBER","PERMIT_SOURCE","PERMIT_TYPE"
"48001148001",1182951,TX,TX0117544,NPDES,Individual Permit
"48004026002",1183344,TX,TX0047848,NPDES,Individual Permit
"48004218001",1183471,TX,TX0021792,NPDES,Individual Permit
"48005006001",1183566,TX,TX0101800,NPDES,Individual Permit
"48005074001",1183623,TX,TX0052876,NPDES,Individual Permit
"48006012001",1183684,TX,TX0071650,NPDES,Individual Permit
"48007095001",1183917,TX,TX0111767,NPDES,Individual Permit
"48007162001",1183971,TX,TX0081337,NPDES,Individual Permit
"48007306001",1184060,TX,TX0071510,NPDES,Individual Permit
"48007722001",1184236,TX,TX0046701,NPDES,Individual Permit
"48008174001",1184454,TX,TX0116742,NPDES,Individual Permit
"48009070001",1184497,TX,TX0023426,NPDES,Individual Permit
"51000212001",1192830,VA,VA0086681,NPDES,Individual Permit
"51000228001",1192852,VA,VA0021253,NPDES,Individual Permit
"51000240001",1192866,VA,VA0077259,NPDES,Individual Permit
"51000300007",1192930,VA,VA0027979,NPDES,Individual Permit
"42000054001",1195393,PA,PA0026247,NPDES,Individual Permit
"47000475001",1166046,TN,TN0064882,NPDES,Individual Permit
"47000845001",1166121,TN,TN0058181,NPDES,Individual Permit
"22000140001",1168177,LA,LA0053716,NPDES,Individual Permit
"22003034001",1168312,LA,LA0042552,NPDES,Individual Permit
"22003056001",1168328,LA,LAG570172,NPDES,General Permit Covered Facility
"49000140001",1170487,UT,UTL020974,NPDES,Individual Permit
"40000196001",1172580,OK,OKG580012,NPDES,General Permit Covered Facility
"06008016003",1175969,CA,CA8000316,NPDES,Individual Permit
"46000010001",1179117,SD,SD0023698,NPDES,Individual Permit
"46000098001",1179197,SD,SD0020044,NPDES,Individual Permit
"46000273001",1179228,SD,SD0021661,NPDES,Individual Permit
"53000960001",1180876,WA,WA0044962,NPDES,Individual Permit
"53001935001",1181015,WA,WA0022446,NPDES,Individual Permit
"48003101001",1183249,TX,TX0012217,Non-NPDES,Permit not found in NPDES lookup
"48005041001",1183597,TX,TX0053503,NPDES,Individual Permit
"48005098001",1183647,TX,TX0021105,NPDES,Individual Permit
"48007020002",1183792,TX,TX0025534,Non-NPDES,Permit not found in NPDES lookup
"48007088001",1183911,TX,TX0020991,NPDES,Individual Permit
"48007211001",1184004,TX,TX0090476,NPDES,Individual Permit
"48007652001",1184196,TX,TX0062049,NPDES,Individual Permit
"48008203001",1184463,TX,TX0096768,NPDES,Individual Permit
"51000319001",1192955,VA,VA0025143,NPDES,Individual Permit
"42004081002",1196300,PA,PA0027022,NPDES,Individual Permit
"55001770001",1206251,WI,WI0024040,NPDES,Individual Permit
"55001990001",1206272,WI,WI0024139,NPDES,Individual Permit
"55002215001",1206298,WI,WI0049689,NPDES,Individual Permit
"55004370001",1206629,WI,WI0028100,NPDES,Individual Permit
"55004850001",1206668,WI,WI0026000,NPDES,Individual Permit
"55005261001",1206727,WI,WI0060330,NPDES,Individual Permit
"55009620001",1206897,WI,WI0029289,NPDES,Individual Permit
"55009740001",1206940,WI,WI0028461,NPDES,Individual Permit
"24000013002",1214177,MD,MD0024953,NPDES,Individual Permit
"24000016001",1214184,MD,MD0021750,NPDES,Individual Permit
"24000067016",1214371,MD,MD0023604,NPDES,Individual Permit
"02000232001",1216404,AK,AK000-012,Non-NPDES,Permit not found in NPDES lookup
"02000234001",1216405,AK,AK000-048,Non-NPDES,Permit not found in NPDES lookup
"02000296001",1216430,AK,"000-026  ",Non-NPDES,Other
"02000296001",1216430,AK,AK0021963,Non-NPDES,Permit not found in NPDES lookup
"02000311001",1216435,AK,AK000-047,Non-NPDES,Permit not found in NPDES lookup
"02000311001",1216435,AK,"9425DB009",Non-NPDES,State
"36003070001",1220475,NY,NY0020478,NPDES,Individual Permit
"36006007001",1220937,NY,NY0020486,NPDES,Individual Permit
"36006009001",1220939,NY,NY0022403,NPDES,Individual Permit
"36006056001",1220977,NY,NY0206768,NPDES,Individual Permit
"31001466001",1230224,NE,NE0046159,NPDES,Individual Permit
"20000481001",1230886,KS,KS0047511,NPDES,Individual Permit
"27000301001",1231506,MN,MN0024597,NPDES,Individual Permit
"17009505001",1232767,IL,ILG580159,NPDES,General Permit Covered Facility
"19000771001",1234681,IA,IA0047996,NPDES,Individual Permit
"19001058001",1234698,IA,IA0063398,NPDES,Individual Permit
"47000240001",1235035,TN,SOP-83004,Non-NPDES,State - Land Application
"21000368001",1235524,KY,KY0022152,NPDES,Individual Permit
"40000094001",1236860,OK,OK0029190,NPDES,Individual Permit
"41000085001",1238051,OR,OR0043991,NPDES,Individual Permit
"34002066012",442643,NJ,NJR141852,NPDES,Storm Water
"34002527011",442699,NJ,NJR141852,NPDES,Storm Water
"34008221011",444200,NJ,NJR141852,NPDES,Storm Water
"10000023008",1066479,DE,DE0021539,NPDES,Individual Permit
"08000029001",1066833,CO,CO0024546,Non-NPDES,Permit not found in NPDES lookup
"08000029001",1066833,CO,"600891",Non-NPDES,State
"08000179001",1066973,CO,CO0021261,NPDES,Individual Permit
"08000264001",1067053,CO,CO0040355,NPDES,Individual Permit
"04002703001",1069672,AZ,AZ0021415,NPDES,Individual Permit
"34006271001",1073830,NJ,NJ0027545,NPDES,Individual Permit
"12000080001",1078211,FL,FL0035980,NPDES,Individual Permit
"12000095001",1078228,FL,FLA010332,Non-NPDES,Permit not found in NPDES lookup
"12000155006",1078321,FL,FLA012943,Non-NPDES,Permit not found in NPDES lookup
"12000164001",1078334,FL,FLA129844,Non-NPDES,Permit not found in NPDES lookup
"12000234001",1078376,FL,FL0027880,NPDES,Individual Permit
"39000050001",1080474,OH,OH0050750,NPDES,Individual Permit
"39000072002",1080498,OH,OH0119075,NPDES,Individual Permit
"39000116001",1080538,OH,OH0142441,NPDES,Individual Permit
"39000237001",1080659,OH,OH0137855,NPDES,Individual Permit
"48007105001",1183926,TX,TX0023825,NPDES,Individual Permit
"48007126001",1183941,TX,TX0087157,NPDES,Individual Permit
"48007707001",1184228,TX,TX0075221,NPDES,Individual Permit
"48007828001",1184290,TX,TX0102512,NPDES,Individual Permit
"48007847001",1184301,TX,TX0071528,NPDES,Individual Permit
"48008029001",1184375,TX,TX0047945,NPDES,Individual Permit
"48009516001",1184517,TX,TX0111872,NPDES,Individual Permit
"51000130001",1192710,VA,VA0078484,NPDES,Individual Permit
"56000021001",1194790,WY,WY0020257,NPDES,Discharge
"56000035001",1194800,WY,WY0022888,Non-NPDES,Permit not found in NPDES lookup
"42001006001",1195504,PA,PA0027197,NPDES,Individual Permit
"42002017001",1195788,PA,PA0026921,NPDES,Individual Permit
"42005174001",1196666,PA,PA0020788,NPDES,Individual Permit
"42005428001",1196925,PA,PA0037044,NPDES,Individual Permit
"55001560001",1206227,WI,WI0023914,NPDES,Individual Permit
"55003656001",1206528,WI,WI0025062,NPDES,Individual Permit
"55004550001",1206637,WI,WI0021067,Non-NPDES,Permit not found in NPDES lookup
"55004924006",1206683,WI,WIS050105,NPDES,Storm Water
"55009502001",1206860,WI,WI0030759,NPDES,Individual Permit
"24000013001",1214176,MD,MD0056545,NPDES,Individual Permit
"24000023001",1214243,MD,MD0020443,NPDES,Individual Permit
"24000098001",1214428,MD,MD0020575,NPDES,Individual Permit
"36003111001",1220544,NY,NY0109029,NPDES,Individual Permit
"36003133002",1220577,NY,NY0259829,NPDES,Individual Permit
"36005029001",1220843,NY,NY0021733,NPDES,Individual Permit
"36008048005",1221248,NY,NY0162663,NPDES,Individual Permit
"36008061002",1221261,NY,NY0107255,NPDES,Individual Permit
"36008160001",1221306,NY,NY0160814,NPDES,Individual Permit
"36009031001",1221355,NY,NY0027162,NPDES,Individual Permit
"48001114001",1227764,TX,TX0024112,NPDES,Individual Permit
"48003071001",1227813,TX,TX0022730,NPDES,Individual Permit
"48003089001",1227819,TX,TX0053295,NPDES,Individual Permit
"48005020002",1227871,TX,TX0021784,NPDES,Individual Permit
"48007198001",1227918,TX,TX0102385,NPDES,Individual Permit
"55001570001",1229169,WI,WI0021253,NPDES,Individual Permit
"31000610001",1230191,NE,NE0021253,NPDES,Individual Permit
"31001885001",1230240,NE,NE0031828,NPDES,Individual Permit
"20001611001",1230951,KS,KS0089133,NPDES,Individual Permit
"27000353001",1231509,MN,MN0024228,NPDES,Individual Permit
"17001812001",1232731,IL,IL0027481,NPDES,Individual Permit
"18004695001",1234209,IN,IN0024791,NPDES,Individual Permit
"18005253001",1234218,IN,IN0040789,NPDES,Individual Permit
"19000362001",1234659,IA,IA0036471,NPDES,Individual Permit
"19000877001",1234688,IA,IA0058190,NPDES,Individual Permit
"47001130001",1235069,TN,TN0025054,NPDES,Individual Permit
"51000047001",1235955,VA,VA0022225,NPDES,Individual Permit
"51000276001",1235989,VA,VA0020991,NPDES,Individual Permit
"37008901001",1236396,NC,NC0020443,NPDES,Individual Permit
"40000727001",1236893,OK,OK0027782,NPDES,Individual Permit
"22003091001",1237423,LA,LA0078816,NPDES,Individual Permit
"05000321001",1237652,AR,AR0034011,NPDES,Individual Permit
"05000322001",1237653,AR,AR0022004,NPDES,Individual Permit
"26000018001",1239207,MI,MIG580064,NPDES,Individual Permit
"38000001001",1239314,ND,ND0023434,NPDES,Individual Permit
"01000319001",1239404,AL,AL0022586,NPDES,Individual Permit
"01000345001",1239405,AL,AL0070726,NPDES,Individual Permit
"12000057006",1239596,FL,FLS000005,NPDES,Individual Permit
"34001422011",2842541,NJ,NJ0150681,NPDES,Individual Permit
"06025061001",2888833,CA,CA0083313,Non-NPDES,Permit not found in NPDES lookup
"22001020001",2955042,LA,LA0032379,NPDES,Individual Permit
"12000193002",2959709,FL,FLA011121,Non-NPDES,State - Land Application
"19000765001",1124118,IA,IA0039896,NPDES,Individual Permit
"19000779001",1124128,IA,IA0062553,NPDES,Individual Permit
"19000815001",1124160,IA,IA0032743,NPDES,Individual Permit
"19000818001",1124163,IA,IA0033758,NPDES,Individual Permit
"19000890001",1124230,IA,IA0042986,NPDES,Individual Permit
"19001007001",1124286,IA,IA0027383,NPDES,Individual Permit
"16000013001",1128560,ID,LA000060 ,Non-NPDES,Land Application
"16000013001",1128560,ID,ID0028355,NPDES,Individual Permit
"16000015001",1128562,ID,LA000052 ,Non-NPDES,Land Application
"16000039001",1128585,ID,ID0020800,NPDES,Individual Permit
"16000172001",1128698,ID,ID0026913,NPDES,Individual Permit
"16000252001",1128770,ID,LA0011302,Non-NPDES,Land Application
"16000258001",1128776,ID,ID0026310,NPDES,Individual Permit
"20000159001",1130165,KS,KS0097349,NPDES,Individual Permit
"20000474001",1130290,KS,KS0046485,NPDES,Individual Permit
"20000740001",1130391,KS,KS0091197,NPDES,Individual Permit
"20000937001",1130448,KS,KS0090417,NPDES,Individual Permit
"20000990001",1130472,KS,KS0097373,NPDES,Individual Permit
"20001113001",1130508,KS,KS0092819,NPDES,Individual Permit
"20001247001",1130566,KS,KS0098221,NPDES,Individual Permit
"29001029001",1133304,MO,MO0089109,NPDES,Individual Permit
"29001053001",1133333,MO,MO0112925,NPDES,Individual Permit
"29001156001",1133481,MO,MO0028843,NPDES,Individual Permit
"29001230001",1133561,MO,MO0108995,NPDES,Individual Permit
"29001237024",1133591,MO,MO0083542,NPDES,Individual Permit
"29001239002",1133609,MO,MO0093599,NPDES,Individual Permit
"29002028002",1133645,MO,MO0100200,NPDES,Individual Permit
"29002111001",1133689,MO,MO0044202,NPDES,Individual Permit
"29003241001",1133938,MO,MO0027812,NPDES,Individual Permit
"29003431001",1133956,MO,MO0104256,NPDES,Individual Permit
"21000554001",1139841,KY,KY0094056,NPDES,Individual Permit
"23000067001",1142502,ME,ME0101877,Non-NPDES,Permit not found in NPDES lookup
"35000018001",1145019,NM,NM0028835,NPDES,Individual Permit
"35000018001",1145019,NM,DP32,Non-NPDES,State
"31000433001",1145827,NE,NE0023817,NPDES,Individual Permit
"31000955001",1145889,NE,NE0046311,NPDES,Individual Permit
"31002030001",1146025,NE,NE0029220,NPDES,Individual Permit
"27000002001",1147886,MN,MN0049786,NPDES,Individual Permit
"27000211001",1148072,MN,MN0022021,Non-NPDES,Permit not found in NPDES lookup
"27000350001",1148171,MN,MN0051926,Non-NPDES,Permit not found in NPDES lookup
"27001107001",1148195,MN,MN0022161,Non-NPDES,Permit not found in NPDES lookup
"27002202001",1148260,MN,MN0024244,NPDES,Individual Permit
"27005905001",1148368,MN,MN0023809,NPDES,Individual Permit
"27006303001",1148377,MN,MN0021661,Non-NPDES,Permit not found in NPDES lookup
"27009803001",1148578,MN,MN0052272,NPDES,Individual Permit
"38000105001",1151355,ND,NDG322152,NPDES,General Permit Covered Facility
"38000162001",1151407,ND,NDG321962,NPDES,General Permit Covered Facility
"38000270001",1151510,ND,NDG122101,NPDES,General Permit Covered Facility
"37002405001",1153274,NC,NC0020729,Non-NPDES,Permit not found in NPDES lookup
"37006602001",1153563,NC,WQ0000948,Non-NPDES,Land Application
"37007408003",1153608,NC,NC0029572,NPDES,Individual Permit
"45000260001",1157152,SC,SC0046060,NPDES,Individual Permit
"41000067001",1164329,OR,OR0023876,NPDES,Individual Permit
"47000015001",1165963,TN,TN0024988,NPDES,Individual Permit
"47000055002",1165970,TN,TN0067539,NPDES,Individual Permit
"47000756001",1166102,TN,TN0059790,NPDES,Individual Permit
"47000870001",1166125,TN,TN0020613,NPDES,Individual Permit
"47001455001",1166219,TN,TN0062120,NPDES,Individual Permit
"22000145001",1168179,LA,LA0032344,NPDES,Individual Permit
"22003097001",1168358,LA,LA0079057,NPDES,Individual Permit
"40000191001",1172577,OK,OK0028274,NPDES,Individual Permit
"40000733001",1172844,OK,OK0036064,NPDES,Individual Permit
"06005146001",1175666,CA,CA0081558,NPDES,Individual Permit
"06008006006",1175954,CA,CA8000188,NPDES,Individual Permit
"46000085001",1179187,SD,SD0022322,NPDES,Individual Permit
"53000695001",1180832,WA,WA0037788,NPDES,Individual Permit
"53000755001",1180842,WA,WA0021148,NPDES,Individual Permit
"53001190001",1180917,WA,ST0005282,Non-NPDES,State - Other
"53001610001",1180978,WA,WA0020605,NPDES,Individual Permit
"48000004002",1182788,TX,TX0022811,NPDES,Individual Permit
"48000105001",1182799,TX,TX0025801,NPDES,Individual Permit
"48001113001",1182917,TX,TX0057614,NPDES,Individual Permit
"48003041001",1183207,TX,TX0047163,NPDES,Individual Permit
"48003289001",1183314,TX,TX0034509,NPDES,Individual Permit
"48004086001",1183395,TX,TX0055212,NPDES,Individual Permit
"48004217001",1183470,TX,TX0025097,NPDES,Individual Permit
"48004273001",1183494,TX,TX0055735,NPDES,Individual Permit
"48005042001",1183598,TX,TX0071803,NPDES,Individual Permit
"48005081001",1183631,TX,TX0100021,NPDES,Individual Permit
"48007020001",1183791,TX,TX0025526,NPDES,Individual Permit
"48007047001",1183865,TX,TX0027260,NPDES,Individual Permit
"48007099001",1183921,TX,TX0022756,NPDES,Individual Permit
"48007300001",1184049,TX,TX0020460,NPDES,Individual Permit
"48007620001",1184179,TX,TX0074896,NPDES,Individual Permit
"48007923001",1184341,TX,TX0092967,NPDES,Individual Permit
"48009039001",1184488,TX,TX0054623,NPDES,Individual Permit
"54003019001",1095064,WV,WV0024449,NPDES,Individual Permit
"54004005001",1095168,WV,WV0028151,NPDES,Individual Permit
"01000128002",1101960,AL,AL0054313,NPDES,Individual Permit
"01000158001",1101990,AL,AL0055867,NPDES,Individual Permit
"01000241002",1102070,AL,AL0054631,NPDES,Individual Permit
"01000303001",1102127,AL,AL0059455,NPDES,Individual Permit
"01000400003",1102208,AL,AL0060445,NPDES,Individual Permit
"01000401001",1102209,AL,AL0063657,NPDES,Individual Permit
"05000178001",1105009,AR,AR0037974,NPDES,Individual Permit
"05000343001",1105160,AR,AR0035661,NPDES,Individual Permit
"05000499001",1105284,AR,AR0040886,NPDES,Individual Permit
"05000548001",1105348,AR,AR0021881,NPDES,Individual Permit
"05000659001",1105457,AR,AR0043834,NPDES,Individual Permit
"05000671001",1105469,AR,AR0036315,NPDES,Individual Permit
"13000123001",1109125,GA,GA0035980,NPDES,Individual Permit
"13000184004",1109194,GA,GA0025488,NPDES,Individual Permit
"13000532001",1109331,GA,GA0023493,NPDES,Individual Permit
"13000623002",1109435,GA,GA0024732,NPDES,Individual Permit
"13000704001",1109527,GA,GA0048178,NPDES,Individual Permit
"13000845001",1109667,GA,GA0001601,NPDES,Individual Permit
"17000490005",1113766,IL,IL0028398,NPDES,Individual Permit
"17000602001",1113881,IL,ILG580106,NPDES,General Permit Covered Facility
"17000689001",1113954,IL,IL0034495,NPDES,Individual Permit
"17001105001",1114041,IL,ILG580130,NPDES,General Permit Covered Facility
"42007512001",1197262,PA,PA0020052,NPDES,Individual Permit
"55001070001",1206148,WI,WI0020214,Non-NPDES,Permit not found in NPDES lookup
"55002140001",1206288,WI,WI0036790,NPDES,Individual Permit
"55002950001",1206403,WI,WI0020311,NPDES,Individual Permit
"55003206001",1206456,WI,WI0035963,NPDES,Individual Permit
"55004840001",1206666,WI,WI0021946,NPDES,Individual Permit
"55005460001",1206749,WI,WI0022497,NPDES,Individual Permit
"55009634001",1206902,WI,WI0030805,NPDES,Individual Permit
"24000061004",1214338,MD,MD0023370,NPDES,Individual Permit
"36002001014",1220318,NY,NY0026221,NPDES,Individual Permit
"36003038001",1220399,NY,NY0022721,NPDES,Individual Permit
"36003067001",1220472,NY,NY0023680,NPDES,Individual Permit
"36003134001",1220578,NY,NY0109886,NPDES,Individual Permit
"36006043005",1220968,NY,NY0121070,NPDES,Individual Permit
"36008007001",1221206,NY,NY0023639,NPDES,Individual Permit
"36009114001",1221464,NY,NY0026336,NPDES,Individual Permit
"48004143001",1227849,TX,TX0047724,NPDES,Individual Permit
"48005003001",1227867,TX,TX0117498,NPDES,Individual Permit
"55001690001",1229172,WI,WI0023973,NPDES,Individual Permit
"31002490001",1230269,NE,NE0045365,NPDES,Individual Permit
"20000786001",1230907,KS,KS0082996,NPDES,Individual Permit
"20001900001",1230954,KS,KS0027839,NPDES,Individual Permit
"27000001026",1231484,MN,MN0045845,NPDES,Individual Permit
"36007099001",1232156,NY,NY0028363,NPDES,Individual Permit
"17000632001",1232725,IL,IL0022543,NPDES,Individual Permit
"29004061001",1233297,MO,MO0093891,NPDES,Individual Permit
"47000025001",1235028,TN,TN0021539,NPDES,Individual Permit
"47001145001",1235070,TN,TN0021865,NPDES,Individual Permit
"30000154001",1238253,MT,MT0031488,NPDES,Individual Permit
"06005061001",1238816,CA,CA0082660,NPDES,Individual Permit
"54000603001",1239019,WV,WV0023159,NPDES,Individual Permit
"54002605001",1239026,WV,WV0032531,NPDES,Individual Permit
"54005012001",1239031,WV,WV0024562,NPDES,Individual Permit
"33000049001",2868530,NH,NH0100111,NPDES,Individual Permit
"12000116008",3013782,FL,FLR04E068,NPDES,General Permit Covered Facility
"02000500010",3074048,AK,AK1279003,Non-NPDES,Permit not found in NPDES lookup
"40000646001",3136768,OK,OK0040410,NPDES,Individual Permit
"48007926001",3149068,TX,TX12802-1,Non-NPDES,Permit not found in NPDES lookup
"38000008002",3269291,ND,NDR040001,NPDES,Storm Water
"27043000002",3335355,MN,MN0064611,Non-NPDES,State - Other
"39000114003",3372671,OH,OH0124371,NPDES,Individual Permit
"21000579001",3403754,KY,KYP000063,NPDES,State Individual Non-NPDES Permits
"06005296001",3408470,CA,R5-98-007,Non-NPDES,State
"17002008001",3490575,IL,IL0076732,NPDES,Individual Permit
"26000470003",3500340,MI,MIG960017,NPDES,General
"26000441002",3500485,MI,MIG580063,NPDES,Individual Permit
"53200802075",3507348,WA,WAR045537,NPDES,General Permit Covered Facility
"12000133006",3509117,FL,FLA272060,Non-NPDES,State
"22001430001",1168280,LA,LA0043982,NPDES,Individual Permit
"40000115001",1172526,OK,OK0026026,NPDES,Individual Permit
"40000492001",1172724,OK,OK0020711,NPDES,Individual Permit
"40000495001",1172726,OK,OK0029050,NPDES,Individual Permit
"40000599001",1172781,OK,OK0028533,NPDES,Individual Permit
"40000650001",1172804,OK,OK0034347,NPDES,Individual Permit
"06002033001",1175290,CA,CA0037575,NPDES,Individual Permit
"06003053001",1175421,CA,CA0047899,NPDES,Individual Permit
"06005780001",1175851,CA,CA0000000,Non-NPDES,Permit not found in NPDES lookup
"06007019001",1175928,CA,CA0105007,NPDES,Individual Permit
"46000105001",1179203,SD,SD0023574,NPDES,Individual Permit
"53000420001",1180796,WA,WA0024490,NPDES,Individual Permit
"53000560001",1180807,WA,WA0020915,NPDES,Individual Permit
"53000776001",1180844,WA,WA0029581,NPDES,Individual Permit
"53000795001",1180849,WA,WA0024660,NPDES,Individual Permit
"53001730001",1180997,WA,WA0051276,NPDES,Individual Permit
"53002125001",1181036,WA,WA0022365,NPDES,Individual Permit
"53002445001",1181070,WA,WA0024627,NPDES,Individual Permit
"48000005001",1182793,TX,TX0025186,NPDES,Individual Permit
"48001008001",1182878,TX,TX0047198,NPDES,Individual Permit
"48003066001",1183222,TX,TX0054020,NPDES,Individual Permit
"48003114001",1183259,TX,TX0072338,NPDES,Individual Permit
"48004089001",1183398,TX,TX0033294,NPDES,Individual Permit
"48004150001",1183457,TX,TX0055361,NPDES,Individual Permit
"48004354010",1183525,TX,TX10262-1,Non-NPDES,Permit not found in NPDES lookup
"48004354010",1183525,TX,TX0022241,NPDES,Individual Permit
"39000260001",1080677,OH,OH0088382,NPDES,Individual Permit
"39000329001",1080739,OH,OH0023931,NPDES,Individual Permit
"39000351001",1080761,OH,OH0053694,NPDES,Individual Permit
"39000361003",1080773,OH,OH0107735,NPDES,Individual Permit
"39002044001",1080979,OH,OH0029327,NPDES,Individual Permit
"39002282001",1080994,OH,OH0024953,NPDES,Individual Permit
"39002775001",1081032,OH,OH0053198,NPDES,Individual Permit
"39002969021",1081075,OH,OH0043508,NPDES,Individual Permit
"39004613002",1081199,OH,OH0026182,NPDES,Individual Permit
"39004823001",1081239,OH,OH0141771,NPDES,Individual Permit
"39005445003",1081289,OH,OH0021229,NPDES,Individual Permit
"39005698001",1081313,OH,OH0026671,NPDES,Individual Permit
"39005810001",1081321,OH,OH0026697,NPDES,Individual Permit
"39007530001",1081536,OH,OH0041548,NPDES,Individual Permit
"26000356001",1088488,MI,MIG580136,Non-NPDES,Permit not found in NPDES lookup
"26000356001",1088488,MI,MIG580396,NPDES,Individual Permit
"26000464001",1088526,MI,MIG580325,NPDES,Individual Permit
"26000480001",1088543,MI,MIG580263,NPDES,Individual Permit
"26000488001",1088551,MI,MI0021024,NPDES,Individual Permit
"26000569001",1088601,MI,MI0023825,NPDES,Individual Permit
"26002132001",1088791,MI,MI0021741,NPDES,Individual Permit
"26002152001",1088804,MI,MI0023540,NPDES,Individual Permit
"26003098001",1088895,MI,MIG580334,NPDES,Individual Permit
"54001030002",1094781,WV,WV0084425,NPDES,Individual Permit
"54001038001",1094787,WV,WV0102563,NPDES,Individual Permit
"54001301001",1094806,WV,WV0024881,NPDES,Individual Permit
"54000509001",1094833,WV,WV0023108,NPDES,Individual Permit
"54002420001",1094977,WV,WV0084085,NPDES,Individual Permit
"54002606001",1094997,WV,WV0022039,NPDES,Individual Permit
"54003045001",1095081,WV,WV0083071,NPDES,Individual Permit
"33000092001",1100979,NH,NH0100668,NPDES,Individual Permit
"01000065001",1101897,AL,AL0023311,NPDES,Individual Permit
"01000224001",1102056,AL,AL0053643,NPDES,Individual Permit
"01000326001",1102143,AL,AL0071901,NPDES,Individual Permit
"01000334001",1102150,AL,AL0056278,NPDES,Individual Permit
"01000338001",1102153,AL,AL0060534,NPDES,Individual Permit
"01000361001",1102171,AL,AL0049549,NPDES,Individual Permit
"05000002002",1104853,AR,AR0021750,NPDES,Individual Permit
"05000005001",1104862,AR,AR0020010,NPDES,Individual Permit
"05000005001",1104862,AR,"4748WR1",Non-NPDES,Land Application
"05000019001",1104887,AR,AR0043397,NPDES,Individual Permit
"05000086001",1104923,AR,AR0021211,NPDES,Individual Permit
"05000103001",1104939,AR,AR0051179,NPDES,Individual Permit
"05000143001",1104975,AR,AR0033472,NPDES,Individual Permit
"05000328001",1105151,AR,AR0021687,NPDES,Individual Permit
"05000401001",1105192,AR,AR0021776,NPDES,Individual Permit
"05000428001",1105217,AR,AR0046604,NPDES,Individual Permit
"05000620001",1105421,AR,AR0035637,NPDES,Individual Permit
"13000758001",1109583,GA,GA0025691,NPDES,Individual Permit
"17000063002",1113351,IL,IL0068365,NPDES,Individual Permit
"17000073001",1113362,IL,IL0021784,NPDES,Individual Permit
"17000107001",1113389,IL,IL0023086,NPDES,Individual Permit
"17000136001",1113409,IL,IL0020958,NPDES,Individual Permit
"17000595001",1113873,IL,ILG580276,NPDES,General Permit Covered Facility
"17000595002",1113874,IL,ILG580070,NPDES,General Permit Covered Facility
"17000629001",1113903,IL,IL0031356,NPDES,Individual Permit
"17000664001",1113932,IL,IL0021067,NPDES,Individual Permit
"17003711001",1114160,IL,IL0028231,NPDES,Individual Permit
"17003818001",1114175,IL,IL0024830,NPDES,Individual Permit
"17005007001",1114193,IL,ILG580049,NPDES,General Permit Covered Facility
"18000225001",1120143,IN,IN0032191,NPDES,Individual Permit
"18000876001",1120227,IN,IN0022420,NPDES,Individual Permit
"18001011001",1120243,IN,IN0020419,NPDES,Individual Permit
"18002190001",1120276,IN,IN0024473,NPDES,Individual Permit
"18004312001",1120353,IN,IN0020133,NPDES,Individual Permit
"19000238001",1123655,IA,IA0023736,NPDES,Individual Permit
"19000353001",1123753,IA,IA0031411,NPDES,Individual Permit
"19000667001",1124039,IA,IA0058831,NPDES,Individual Permit
"19001043001",1124322,IA,IA0058491,NPDES,Individual Permit
"19001086001",1124356,IA,IA0063908,NPDES,Individual Permit
"20000455001",1130274,KS,KS0046469,NPDES,Individual Permit
"20000731001",1130386,KS,KS0030546,NPDES,Individual Permit
"20000996001",1130477,KS,KS0083887,NPDES,Individual Permit
"29001023018",1133283,MO,MO0101362,NPDES,Individual Permit
"29001058002",1133339,MO,MO0040827,NPDES,Individual Permit
"29001111001",1133392,MO,MO0117722,NPDES,Individual Permit
"29001196002",1133531,MO,MO0030970,NPDES,Individual Permit
"29001198001",1133532,MO,MO0028886,NPDES,Individual Permit
"29003000001",1133888,MO,MO0025801,NPDES,Individual Permit
"29003080001",1133910,MO,MO0128571,NPDES,Individual Permit
"37003420001",3208705,NC,NCS000247,NPDES,Individual Permit
"04001316001",3210288,AZ,AZ0020559,NPDES,Individual Permit
"55000120000",3368719,WI,WIS050075,NPDES,Storm Water General
"39000114002",3372588,OH,OH0102041,NPDES,Individual Permit
"36004145002",3481859,NY,NY0263133,NPDES,State Individual Non-NPDES Permits
"36004011001",3482350,NY,NY0031291,NPDES,Individual Permit
"08209000074",3500226,CO,CO0021113,NPDES,Individual Permit
"55002983001",3502503,WI,WIS050075,NPDES,Storm Water General
"29001009002",3505940,MO,MO0044300,NPDES,Individual Permit
"53200802040",3506720,WA,WAR045008,NPDES,General Permit Covered Facility
"72000004016",3507545,PR,UIC92-044,Non-NPDES,Other
"54002501002",3513302,WV,WVR030026,NPDES,General Permit Covered Facility
"54002006002",3513322,WV,WVR030040,NPDES,General Permit Covered Facility
"54003508002",3513600,WV,WVR030016,NPDES,General Permit Covered Facility
"06002050002",3514039,CA,CAS000004,NPDES,Storm Water General
"06026000001",3522996,CA,CAG616001,NPDES,Individual Permit
"18120000014",3525038,IN,IN0062391,NPDES,Individual Permit
"18120000052",3525139,IN,IN0062936,NPDES,Individual Permit
"56000199001",3526476,WY,WY0030449,Non-NPDES,Permit not found in NPDES lookup
"06025019002",3534816,CA,CAS000004,NPDES,Storm Water General
"48001009500",3540957,TX,TXS000801,NPDES,Individual Permit
"39009630008",386434,OH,OH0119679,NPDES,Individual Permit
"29003859001",1134019,MO,MO0047317,NPDES,Individual Permit
