WDID,Place ID,Facility Name,NPDES No.,Region,Latitude_CIWQS,Longitude_CIWQS,Latitude_CWNS,Longitude_CWNS,CWNS_ID,FACILITY_ID,CWNS Facility Name
5A170102002,257927,Southeast Regional WW System,,SB,38.98605,-122.62709,,,,,
2 438090001,236192,Lake Canyon Community WWTP,,2,37.197177,-121.99988,,,,,
5A170111001,240655,Middletown STP (SD 2-2),,5S,38.76915,-122.6513,39.1119,-122.9092,06005060004,1175582,LAKE CO NW REG WWTP
5A170104001,244785,NW Regional Waste Disp Fac,,5S,39.11406,-122.92255,,,,,
8 330139001,259157,Lake Hemet MWD WWTP,,8,33.66986,-116.67455,,,,,
5C552007001,229466,Hacienda WWTP,,5F,37.785993,-120.463944,,,,,
5A321023001,236309,Lakeshore Resort at Bucks Lake,,5R,39.90854,-121.11427,,,,,
5A170103001,241869,Lakeport City WWTP,,5S,39.01478,-122.92353,39.0431,-122.9139,06005145001,1175665,LAKEPORT SOUTH WWTF
5D100123001,273175,Laton WWTF,,5F,36.43476,-119.68459,,,,,
5D150108001,273174,Lamont WWTF,,5F,35.20866,-118.93225,35.201236,-118.955584,06005306001,1175758,Lamont WWTF
1B88069RMEN,230118,Heritage House,,1,39.24245,-123.77494,,,,,
5D150111001,244567,North Shafter Farm Labor Camp,,5F,35.52799,-119.30556,,,,,
5A170101001,736188,Lake Cnty SD Kelseyville WWD No. 3 Kelseyville WWTF,,5S,38.99126,-122.83065,,,,,
5D150103001,234854,Kern Co CSA 40-Pine Mountain Club,,5F,34.85534,-119.16129,,,,,
5D101129001,215677,North Fresno WWRF,,5F,36.89566,-119.7526,,,,,
6A180208004,230784,Herlong Public Utility District WWTF,,6T,40.1601647,-120.176765,,,,,
6B140104001,237325,Lone Pine WWTF,,6V,36.605982,-118.044725,,,,,
5C500103001,244250,City of Newman WWTF,,SB,37.332757,-120.99154,,,,,
5A091103001,236888,Leoni Meadows Retreat Camp,,5S,38.620798,-120.494032,,,,,
4A190107076,242706,Mendenhall-Munz Boys Camp WWTP,,4,34.651587,-118.481539,,,,,
6B190107017,236378,Lancaster Water Reclamation Plant,,6V,34.781603,-118.158364,34.827966,-118.160791,06004009009,1175485,LACSD (Lancaster WRP)
6B190107069,247448,Palmdale Water Reclamation Plant,,SB,34.596859,-118.069945,34.5908,-118.0761,06004009010,1175486,LACSD (Palmdale WRP)
4B190107004,268548,Trancas WPCP,,4,34.031602537235,-118.839941425934,,,,,
4A565014002,238315,Limoneira WWTP,,4,34.33095,-119.126236,,,,,
5C15NC00090,273143,North of River WWTF,,SB,35.452888,-119.345684,35.442684,-119.344783,06000000165,3609119,North of River Sanitary District
5D165009001,273120,Lemoore WWTF,,5F,36.30022,-119.81534,36.300600,-119.814920,06005310001,1175761,LEMOORE STP
5C240107001,273122,Los Banos WWTF,,5F,37.085219,-120.814612,,,,,
5D540118001,273177,Lemon Cove WWTF,,5F,36.46896,-119.02272,,,,,
8 332125001,259219,Thousand Trails RV Park - Idyllwild,,8,33.76674,-116.73321,,,,,
5D540119001,273178,London WWTF,,5F,36.472194,-119.436414,36.471977,-119.435441,06005316001,1175765,LONDON WWTF
5B390111001,237069,Linden Co Water Dist WWTF,,5S,38.01942,-121.06468,,,,,
3 431018001,237123,Lion's Gate Reserve,,3,37.06829,-121.61994,,,,,
5D161005001,222436,El Dorado MHP WWTF,,5F,36.33226,-119.81053,,,,,
5A171018001,272758,Windflower Point STP,,5S,39.00772,-122.7307,,,,,
5C240106002,220469,Livingston Domestic WWTF,,SB,37.3931511,-120.7536461,,,,,
5D150114001,273179,Lost Hills WWTF,,5F,35.620158128572,-119.683133744821,,,,,
5C551018001,274498,Yosemite Lakes Campground,,5F,37.812106,-119.943485,,,,,
5C200102004,201088,Madera Cnty #8A-North Fork WWTF,,5F,37.227067,-119.507364,,,,,
5C221002001,274513,Yosemite West MD WWTF,,5F,37.65637,-119.72624,,,,,
4B190107003,242186,Malibu WPCP,,4,34.036339,-118.697714,,,,,
5C201026001,273147,Gunner Ranch Water Reclamation Plant,,5F,36.87468,-119.81741,,,,,
5A29NC00004,230290,Higgins Village WWTF,,5S,39.021407,-121.049906,,,,,
5C200102001,201068,Madera Cnty #2-Bass Lake WWTF,,SB,37.338596,-119.581827,,,,,
6B261026001,239291,Mammoth Mtn Ski Area WTF,,6V,37.655602,-119.037096,,,,,
4B190190002,766648,Malibu Civic Center WWTF,,4,34.035804,-118.697727,,,,,
5D150123001,273124,Maricopa Wastewater Disposal Facility,,5F,35.0609837,-119.3832433,,,,,
6A020008000,239591,Markleeville Wstwtr Trtmnt Sys,,6T,38.695069,-119.7759479,,,,,
5C551042001,274506,Yosemite Pines RV Park,,5F,37.82589,-120.19596,,,,,
5C200101001,273123,Madera WWTF,,5F,36.93969,-120.15693,36.9622,-120.0636,06005197001,1175701,MADERA STP
4B561004001,242135,Malibu Bay Club WWTP,,4,34.04946,-118.95381,,,,,
5A570102001,239130,Madison WWTF,,5S,38.67975,-121.96276,,,,,
2 215079001,210068,Millerton Creek Ranch Sewage Pond Facility,,2,38.10984,-122.83968,,,,,
7B360110014,244080,Needles WWTP,,SB,34.837269,-114.601922,,,,,
2 215070001,271593,Walker Creek Ranch WWTP,,2,38.17374,-122.81402,,,,,
5C221003001,220495,Don Pedro Sewer Zone 1,,5F,37.63008,-120.36428,,,,,
5A580101001,239729,Marysville WWTP,,SB,39.13541,-121.59346,39.1406,-121.5872,06005125001,1175656,Marysville WWTF
5B390102002,237252,Lockeford CSD WWTP,,5S,38.14495,-121.13579,,,,,
5C200102002,201085,Madera Cnty #6-Lake Shore Park WWTF,,5F,37.31275,-119.538067,,,,,
5C200102003,201071,Madera Cnty #27-Goldside Estates WWTF,,5F,37.33596,-119.70742,,,,,
5C500104001,245602,Oakdale WWTF,,SB,37.77598,-120.86713,37.777974,-120.866990,06005001001,1175523,OAKDALE WWTF
5B391070001,241099,Oakwood Lake WWTF,,5S,37.775257,-121.28854,,,,,
5C240105001,273176,Le Grand WWTF,,5F,37.207015,-120.253036,,,,,
5D100109001,273126,Mendota WWTF,,SB,36.76875,-120.36786,,,,,
2 215072001,264662,Tomales Village WWTP,,2,38.243775,-122.898688,,,,,
5C240109003,255535,Sandy Mush WWTF,,5F,37.190224761749,-120.535279909673,,,,,
5C551029002,244174,New Don Pedro WW Facilities,,5F,37.83349,-120.33769,,,,,
5C220100001,208746,BARRET COVE Recreation Area,,5F,37.64532,-120.29537,,,,,
5C220100003,239947,McSwain Rec Area WWTF,,5F,37.522547,-120.300564,,,,,
5C220100002,240004,McClure Pt Rec Area,,5F,37.5252,-120.322,,,,,
3 420114004,240951,Mission Hills La Purisima WWTP,,3,34.68947,-120.43185,,,,,
5C220100004,230706,Horseshoe Bend REC Area,,5F,37.7069,-120.23821,,,,,
7A330109021,219649,Desert Crest WWTP,,7,33.92206,-116.4484,,,,,
7A330109012,204870,Alan Horton WWTP,,7,33.94311,-116.49331,33.9425,-116.4919,06007021001,1175929,Alan Horton WWTF
5B050101001,241192,Mokelumne Hill WWTF,,5S,38.30411,-120.71657,38.306069,-120.713460,06005238001,1175725,MOKELUMNE HILL WWTF
6B150111001,241188,Mojave STP,,6V,35.030014,-118.146276,35.0517,-118.1719,06006049001,1175898,MOJAVE WWTF
1A81131OSIS,241266,"Montair Subdivision, STP",,1,41.72695,-122.57033,,,,,
1A76081OSIS,241264,Montague STP,,1,41.73401,-122.53957,41.725,-122.5331,06001002001,1175168,MONTAGUE WWTF
2 019291001,239789,Mata Amritanandamayi WWTP Pond System,,2,37.75065,-122.030401,,,,,
3 270108025,726996,Monterey Regional Reclamation (Producer),,3,36.713826,-121.767734,,,,,
2 283008001,220804,Duffy's Myrtledale WW Ponds,,2,38.595411,-122.599289,,,,,
6B260102001,236786,Lee Vining WTF,,6V,37.96086,-119.11831,,,,,
8 361068001,259190,Forest Home CC WWTP,,8,34.08871,-116.93144,,,,,
5D540117001,273113,Farmersville WWTF,,5F,36.29773,-119.20678,,,,,
5C10NC00192,804421,"Family Ranch, Inc.",,5F,36.13789,-120.07538,,,,,
5A292026001,209670,Nevada City School of the Arts WWTF,,5S,39.255293,-121.155459,,,,,
9 000000371,202611,4-S Ranch Water Reclamation Facility,,SB,33.014402,-117.112003,,,,,
5C550111001,236838,Leland Meadow WWTP,,5F,38.23463,-119.97779,,,,,
5A280103002,243845,Napa Berryessa WTF,,5S,38.509,-122.197,,,,,
2 283025001,241376,Moore's Resort WWTP Sewage Ponds,,2,38.22652,-122.30749,,,,,
5D540105001,273121,Lindsay WWTF,,SB,36.21826,-119.13634,36.2181,-119.1364,06005039001,1175559,LINDSAY WWTF
4B190134001,237922,Lake Hughes Community WWTF,,4,34.674201,-118.434688,,,,,
5A290104006,247940,Penn Valley WWTP,,5S,39.17526,-121.19634,,,,,
5A290107001,244565,North San Juan WW Facility,,5S,39.37169,-121.10391,,,,,
1B98055RSON,245805,Odd Fellows WWTF,,1,38.5039,-122.9459,,,,,
9 000003689,255386,San Luis Rey Water Reclamation Facility - Recycled Water and Pure Water,,9,33.2451823,-117.3310785,,,,,
5A290106001,253256,Rollins Reservoir Rec Areas,,5S,39.16461,-120.95246,,,,,
5D150109001,273125,McFarland WWTF,,SB,35.68274,-119.27844,,,,,
5A290106002,256005,Scotts Flat Reservoir Rec Area,,5S,39.27814,-120.9389,,,,,
5D100110001,273127,Orange Cove WWTF,,SB,36.60686,-119.33601,36.6092,-119.3369,06005022001,1175543,ORANGE COVE WWTF
1A78041OMOD,244240,Newell CWD STP,,1,41.89846,-121.36382,41.8883,-121.3711,06001085001,1175236,NEWELL WWTF
1B80173OMAR,245775,Oceana Marin (North Marin CWD),,1,38.25667,-122.95904,38.1136,-122.5658,06002060003,1175317,OCEANA MARIN WWTF
2 283032001,271771,Napa Valley Country Club WWTP Ponds,,2,38.323508,-122.245392,,,,,
5B050102001,241907,Murphys WWTF,,5S,38.12669,-120.4616,38.1247,-120.4631,06005322001,1175769,MURPHYS WWTF
5A470102002,240000,McCloud WWTF,,5R,41.21955,-122.14451,41.2436,-122.1311,06005319001,1175766,McCloud WWTF
9 000000257,224057,Fairbanks Ranch WPCF,,9,32.99908,-117.19086,,,,,
5D540135001,256309,Sequoia Field WWTF,,5F,36.44358,-119.32263,,,,,
5A321018001,272456,Whitehawk Ranch WWTP,,5R,39.72126,-120.54676,,,,,
5D151178001,224692,Flying J #613,,5F,35.53207,-119.18857,,,,,
5C550106006,248442,Pinecrest WWTP,,5F,38.17148,-120.00164,,,,,
5D540106001,726883,Pixley WWTF,,5F,35.95744,-119.30914,,,,,
5A291006001,248573,Pla-Vada Community Assoc STP,,5S,39.13467,-121.17104,,,,,
1A25094RSIS,901636,"Plant Sciences, Inc. Juniper Village 2, Macdoel Middle School",,1,41.81352,-122.00554,,,,,
5A290103001,248713,Pleasant Ridge Elementary School WWTP,,5S,39.07406,-121.11212,,,,,
4B191025004,251021,Point Dume Club WWRP,,4,34.014191,-118.811949,,,,,
9 000000145,247809,Pauma Valley Treatment Plant,,9,33.3129,-117.00436,,,,,
2 494033001,248903,Port Sonoma Marina WWTP Pond,,2,38.119,-122.49716,,,,,
5A060104001,249211,Princeton WWTP,,5S,39.40043,-122.01724,,,,,
9 000000076,255468,San Vicente WWTP,,9,32.99921,-116.84008,,,,,
8 331003001,259152,Rancho Caballero WWTP,,8,33.87918,-117.39396,,,,,
5B340109001,251695,Rancho Murieta CSD WWT & Rec,,5S,38.490532,-121.088797,,,,,
9 000000899,255649,Santa Fe Valley WTP,,9,33.025199,-117.135651,,,,,
8 360111001,259148,Redlands WWRF,,SB,34.08986,-117.2174,34.088422,-117.216482,06000000307,3612790,Redlands WWRF
5D102011001,230037,PG&E Helms Plant,,5F,37.042902,-119.095606,,,,,
7B360115051,247644,Park Moabi WWTF,,7,,,,,,,
5D540107001,273130,Porterville WWTF,,SB,36.075954,-119.043986,,,,,
5D100118001,273128,Parlier WWTF,,SB,36.5991,-119.567715,,,,,
4A560108002,650554,Santa Paula WRF,,SB,34.3353,-119.08293,34.3357,-119.0837,06004044001,1175519,Santa Paula WRF
8 331061001,259204,Pine Springs Ranch WWTP,,8,33.70511,-116.65032,,,,,
4A191030001,249771,Paradise Ranch WWTP,,4,34.572265,-118.689749,,,,,
5C221022001,257153,"Palm Springs Village-309, LLC Silvertip Resort Village WWTF",,5F,37.480482,-119.638592,,,,,
5A340111001,210156,Boys Ranch WWTF,,5S,38.55699,-121.11837,,,,,
5C500106002,252871,Riverbank WWTP,,SB,37.74459,-120.94579,37.749408,-120.942736,06005068001,1175588,RIVERBANK WWTF
5D100114001,273185,Riverdale WWTF,,5F,36.43186,-119.86139,,,,,
5B10NC00072,807214,Riverstone WWTF,,5F,36.90594,-119.82253,,,,,
8 360113001,259160,Running Springs WWTP,,SB,34.19462,-117.13738,,,,,
9 000000541,262996,TCWD Robinson Ranch WRF,,SB,33.64534,-117.56208,,,,,
9 000000541,262995,TCWD - Crystal Canyon WRP (Formerly Goren WWTP),,SB,33.67023,-117.60242,,,,,
9 000000541,257519,SMWD-Nichols Reseach Inst WRF,,9,33.56205,-117.54391,,,,,
5B051013001,256972,Sierra Ridge WWTP,,5S,38.19603,-120.68049,,,,,
7A130110031,219671,SCSD Desert Shores WWTP,,7,,,,,,,
5B390105001,252782,Ripon Industrial & Domestic TP,,SB,37.72919,-121.132976,,,,,
7A130117001,647900,SCSD Thomas R. Cannell WWTP,,7,,,,,,,
6B360115002,208771,Barstow/Daggett Airport WTF,,6V,34.864554,-116.784148,,,,,
1B88049RSON,268923,"UC Davis, Bodega Marine Lab (WDR)",,1,38.31838,-123.07156,,,,,
6B360115010,266519,Trona & Pioneer Point WTF,,6V,35.789039,-117.36373,,,,,
1A88030RDN,252254,Redwood Park STP,,1,41.67316,-124.11389,,,,,
5C551026001,251805,Rawhide Mobile Home Park WWTF,,5F,37.950366,-120.460839,,,,,
8 362899001,643085,Lytle Creek North WWTP,,SB,34.17631,-117.38887,,,,,
5C500107001,255081,Salida WWTP,,SB,37.72739,-121.10156,,,,,
1B78209OSON,255697,Santa Rosa City Oakmont Plant,,1,38.44856,-122.62483,38.4458,-122.6181,06001045003,1175211,Oakmont WWTP
1B14141RSON,815162,Santa Rosa City Biosolids - Brown Farm,,1,38.40587,-122.79465,,,,,
5B55NC00003,221988,Early Intake Wastewater System,,5F,37.96604,-119.92504,,,,,
3 449902003,256012,Scotts Valley WWTF Producer,,3,37.041247,-122.02551,,,,,
5C551001001,241111,Moccasin Powerhouse,,5F,37.80594,-120.29651,,,,,
5D100116001,273132,San Joaquin WWTF,,5F,36.60311,-120.19741,,,,,
5B39NC00035,237113,CSA 44-Zone G (Linne),,5S,37.70561,-121.40077,,,,,
5B391008002,216283,CSA 15 - STP,,5S,37.99875,-121.25142,,,,,
5B390112001,263621,Thornton Farm Labor Camp,,5S,38.21928,-121.42736,,,,,
5C550108001,214660,San Jose City Family Camp,,5F,37.82993,-120.20318,,,,,
3 440107001,209014,Bear Creek Estates WWF,,3,37.144717767719,-122.087802367706,37.1693,-122.1537,06003054002,1175423,BEAR CREEK ESTATES WWTF
3 270125001,255372,San Lucas WWTF,,3,36.142,-121.01026,,,,,
3 400910371,822816,Los Osos Water Recycling Facility,,SB,35.30821,-120.80028,,,,,
3 400309097,271808,San Luis Obispo Water Reclamation Facility,,3,35.25616,-120.67292,,,,,
5C240116001,260176,San Luis Hills WWTF,,5F,37.055327,-121.012368,,,,,
2 417041001,240289,San Mateo Memorial Park WWTP,,2,37.27773,-122.29304,,,,,
2 417042001,227352,Glenwood Boys Ranch WWTP,,2,37.30666,-122.26935,,,,,
2 417059001,255417,San Mateo Co Honor Camp WWTP,,2,37.262936,-122.248757,,,,,
4B191002001,268842,"Two Harbors STP, Catalina Island",,4,33.438661,-118.495086,,,,,
7A330132001,220932,Desert Water Agency Recycled Water Facility,,7,33.80406,-116.48824,,,,,
5A06NC00010,239874,Maxwell PUD WWTF,,5S,39.26831,-122.18388,39.2653,-122.1844,06005063001,1175584,Maxwell WWTP
2 417016001,237286,Log Cabin Ranch WWTP,,2,37.30495,-122.25694,,,,,
9 000000123,251653,Rancho Del Campo WPCF OWTS,,9,32.603591,-116.47027,32.8356,-117.13,06009058001,1176089,RANCHO DEL CAMPO WWTF
5C550114001,245520,O'Shaughnessy WWTP,,5F,37.81196,-120.30112,,,,,
5A571010001,209383,Motel 6 and Americas Best Value Inn Wastewater Treatment System,,5S,38.88169,-121.97753,,,,,
9 0000002490,782065,Harmony Grove Water Reclamation Plant,,9,33.1003126,-117.1301589,,,,,
5D541012001,237114,Linnell Farm Labor Center,,5F,36.30957,-119.22437,,,,,
2 482059001,256218,Seeno Duck Club WWTP Evap Pond,,2,38.193167,-122.066517,,,,,
5D100104001,273187,SKF CSD WWTF,,SB,36.517963,-119.587906,36.5179,-119.5874,06005071001,1175590,Selma-Kingsburg-Fowler CSD WWTF
5A450001003,205259,Alpine Meadows/Whispering Wood,,5R,40.49369,-121.87808,,,,,
5A450001004,247464,Palo Cedro WWTF,,5R,40.52617,-122.25293,,,,,
5A321022001,228016,Grizzly Creek Ranch WWTF,,5R,39.837308,-120.420619,,,,,
8 332029001,259212,Silent Valley RV Park WWTP,,8,33.857563,-116.844169,,,,,
2 215119001,257388,Skywalker Ranch WWTPs,,2,38.056282,-122.659623,,,,,
5D541009001,251110,Quail Valley REC Park,,5F,35.87481,-118.69996,,,,,
5C240111001,273189,Snelling WWTF,,5F,37.520705,-120.4466835,,,,,
4B190107080,254304,River Community STP,,4,34.23833,-117.77222,,,,,
3 270113001,256483,Soledad Water Reclamation Facility,,SB,36.41905,-121.33814,,,,,
5D101043001,232097,I-5 & Jayne Avenue Facility,,5F,36.13553,-120.15627,,,,,
1B71011OSON,256057,SCWA Oceanic Properties Sea Ranch Central Plant,,1,38.71706,-123.45545,,,,,
3 430100003,256038,SCRWA Reclamation Facility and Use Areas,,3,36.98759,-121.53745,,,,,
5C240113001,273186,Santa Nella WWTF,,5F,37.10061,-121.02239,,,,,
8 362200001,259197,Lytle Creek WWTP,,8,34.20179,-117.44881,,,,,
2 438083001,239542,Mariposa Lodge- Onsite Sewage System,,2,37.22557,-121.73295,,,,,
9 000000099,248439,Pine Valley WW Polltn Cntl Fac (Pine Valley Sanitation District) OWTS,,9,32.82663,-116.53084,,,,,
9 000000564,255735,Santa Rosa WRF-Recycled WTR,,9,33.530592,-117.188652,33.531540,-117.189424,06000000124,3608283,Santa Rosa WRF
8 330105001,259155,Idyllwild WD WWTP,,8,33.732677,-116.748417,,,,,
5A040103001,227980,Gridley WWTF,,5R,39.36352,-121.65453,,,,,
3 251223000,230555,Hollister Domestic WWTP,,3,36.85277,-121.44442,36.852428,-121.441841,06003063001,1175430,Hollister Domestic WWTP
5A320104002,236178,Lake Almanor West,,5R,40.234842,-121.202445,,,,,
5D152000001,258743,Stoco WWTF,,5F,35.35123,-119.32545,,,,,
6A188812008,258792,Stones-Bengard Sewage Treatment Ponds,,6T,40.7204613,-120.7409477,,,,,
5D540108001,273192,Strathmore  WWTF,,5F,36.14346,-119.07172,,,,,
5A291012001,224893,Forest Springs WWTF,,5S,39.13467,-121.17104,,,,,
5A510102002,252762,Rio Ramaza WW Disposal Ponds,,5S,38.7414,-121.59509,,,,,
5B030104001,259717,Sutter Creek WWTP,,5S,38.39478,-120.81578,,,,,
5A51NC00005,739902,SYSCO Food Services of Sacramento,,5S,38.77773,-121.52283,,,,,
5C500112003,241143,Modesto Reservoir WWTP,,5S,37.66052,-120.65597,,,,,
5D150116001,273136,Tehachapi WWTF,,5F,35.138333,-118.455556,,,,,
5C15NC00128,740731,Tejon Industrial Complex East WWTF,,5F,34.84164,-118.86482,,,,,
5C15NC00247,739154,Tejon Mountain Village,,5F,34.82881,-118.8565,,,,,
5D151014003,273156,Tejon Industrial Complex West WWTF,,5F,34.98907,-118.94462,,,,,
5D151014001,263091,Tejon Headquarters WWTF,,5F,35.33468,-119.00346,,,,,
5B390701004,219280,"DDJC, Tracy - WWTP, Stormwater",,5S,37.7221,-121.39726,,,,,
2 019062001,237194,"V.A. Med Center, Livermore-WWTP",,2,37.625965,-121.756446,,,,,
5A520703001,263080,Tehama-Colusa Canal Facility Sewage,,5R,40.114985,-122.16802,,,,,
6A260154101,269591,USMC-MWTC WWTC,,6T,38.35765,-119.51451,,,,,
5D151054001,266620,I5 Eastside Wastewater Discharge Ponds,,5F,34.989738,-118.942911,,,,,
5C500112001,272989,Woodward Reservoir Reg Park,,5S,37.84712,-120.87701,,,,,
2 283015001,271772,St Helena Hospital WWTP,,2,38.543351,-122.475852,,,,,
5D540130001,273190,Springville WWTF,,5F,36.12191,-118.82295,,,,,
5D540112003,272986,Woodville Farm Labor Center,,5F,36.08037,-119.14311,,,,,
5C54NC00314,759028,SCICON WWTF,,5F,36.18669,-118.79688,,,,,
5C550104001,266720,Tuolumne City WWTP,,5F,37.955025,-120.246063,,,,,
5C550106003,240555,Mi-Wuk Village WW System,,5F,37.987588,-120.38538,,,,,
4B191097001,267585,Tivoli Cove WWTP,,4,34.029114,-118.753541,,,,,
5B55NC00004,266795,Twain Harte WWTP,,5F,38.030985,-120.256779,,,,,
2 482034001,257648,Twin Creek Condominiums (Solano Co) WWTP,,2,38.26119,-122.16613,,,,,
2 417133001,222628,Elkus Youth Ranch WWTP,,2,37.414544,-122.401077,,,,,
5A340700001,220470,Domestic WWTF (SAC CO SD 1),,5S,38.54194,-121.32184,,,,,
5B051027001,244186,New Hogan Lake Recreational Areas,,5S,38.139575,-120.810524,,,,,
1B79054OSON,269534,USACOE Lake Sonoma Waste System,,1,38.71644,-122.99773,,,,,
5D540112004,259325,Success Reservoir Campground,,5F,36.06911,-118.92175,,,,,
3 270422966,225534,Fort Hunter Liggett WWTP,,3,35.99163,-121.23178,,,,,
5D540101001,273110,Dinuba WWTF,,5F,36.53883,-119.40863,36.5386,-119.3961,06005177001,1175687,DINUBA WWTF
5C550106004,257763,Sonora Regional WWTF,,5F,37.966394,-120.388012,37.9751218,-120.3925809,06005109001,1175641,SONORA WWTP
5B20NC00105,817457,Tesoro Viejo WWTP,,SB,36.95449,-119.78866,,,,,
5D540109001,273193,Terra Bella WWTF,,5F,35.96421,-119.03995,,,,,
5D151014002,263090,Tejon Ranch - Grapevine,,5F,34.946139,-118.92749,,,,,
2 215132001,258159,Spirit Rock Meditation Center WWTP,,2,38.014835,-122.652017,,,,,
1A80192OSIS,271942,Weed Shastina WWTP,,1,41.434853,-122.404647,,,,,
6A021008003,259230,STPUD WWTP,,SB,38.921379,-119.971178,38.922207,-119.971111,06006004001,1175857,South Tahoe WWTF
2 215027001,258683,"Stinson Beach- OWTS in Stinson Beach, Marin County",,2,37.92515,-122.677858,,,,,
6B140100001,209528,Big Pine STP,,6V,37.17189,-118.278224,,,,,
5B030100001,205396,Amador City WW Export System,,5S,38.4198333333,-120.829633333,,,,,
5C200700001,219738,USDI NPD Devils Postpile Facilities,,5F,37.63,-119.08352,,,,,
5D540700002,213791,Cedar Grove WWTF,,5F,36.802996,-118.695825,,,,,
5C220701003,208519,Badger Pass WWTF,,5F,37.66576,-119.65461,,,,,
5C550700001,274504,Tuolumne Meadows WWTF,,5F,37.79724,-119.8608,,,,,
5C550700002,274503,Yosemite Nat Prk Hodgdon MDW,,5F,37.80174,-119.85892,,,,,
1B83045OSON,270618,Vintners Inn,,1,38.49554,-122.75944,,,,,
9 000000247,240177,Meadowlark WRF,,9,33.106357,-117.227356,,,,,
9 000000236,237543,Lower Moosa Canyon Recl Facil,,9,33.254895,-117.152751,,,,,
5B050104001,270105,Valley Springs SD WWTF,,5S,38.19159,-120.8291,,,,,
4A560121001,267596,Todd Road Jail WWTP,,4,34.30704,-119.111235,,,,,
4A560109001,260486,Jose Flores WWTP,,4,34.276133,-119.146775,,,,,
6B360907006,761913,VVWRA Sub-Regional Plant-Apple Valley,,SB,34.544278,-117.204514,,,,,
6B360907005,761903,VVWRA- Sub-Regional Plant-Hesperia,,SB,34.442628,-117.352494,,,,,
5D150117001,273196,Wasco WWTF,,SB,35.59618,-119.3876,35.5942,-119.3894,06005079001,1175597,WASCO WWTF
5A280108001,258043,Spanish Flat WWT & Disposal Facility,,5S,38.53625,-122.22276,,,,,
6A180506011,638757,Spalding Tract Sewer System,,6T,40.68568,-120.79955,,,,,
6A021008003,259230,STPUD WWTP,,SB,38.921379,-119.971178,,,,,
5C550705001,266792,Tuttletown Recreation Area,,5F,38.003976,-120.484292,,,,,
5B031009001,247616,Pardee Reservoir Recreation Area,,5S,38.29161,-120.8717,,,,,
6B140704001,259143,Stovepipe Wells Village,,6V,36.610282,-117.144411,,,,,
5A291025001,235068,Kingsbury Greens CSD WWTP,,5S,39.145418,-121.040748,,,,,
5D541024001,273184,Richgrove WWTF,,5F,35.79521,-119.11223,,,,,
7A360702011,269589,USMC - Mainside WWTF,,7,,,,,,,
8 330700001,259198,Western Water Recycling Facility,,8,33.867,-117.2647,,,,,
5C500111001,272279,Westley Comm Sewage Trt Fac,,5S,37.54938,-121.1991,,,,,
1B75260OMEN,272298,Westport CWD,,1,39.64219,-123.78339,39.6831,-123.7619,06001004001,1175170,Westport STF
5A180102001,272344,Westwood STP,,5R,40.294961,-121.013683,,,,,
9 000000157,272418,Whispering Palms WPCF,,9,33.00127,-117.2002,33.008124,-117.190433,06009020001,1176052,Whispering Palms WPCF
5A570104001,272837,Winters WWTF,,5S,38.54332,-121.9918,38.523014,-121.966685,06005236001,1175723,WINTERS WWTF
5B390109001,272919,Woodbridge SD-Sewage Treatment,,5S,38.16545,-121.31718,38.1617,-121.3158,06005164001,1175682,WOODBRIDGE WWTF
5D540114001,273140,Woodlake WWTF,,SB,36.40101,-119.09892,36.399800,-119.100777,06005032001,1175554,Woodlake WWTF
8 361066001,259153,Western Hills WWRF,,8,33.960677,-117.765009,,,,,
5A57NC00004,272537,Wild Wings Water Recycling Facility,,5S,38.67456,-121.88563,,,,,
5C201007001,214903,Yosemite Lakes Clubhouse Facility,,5F,37.187758,-119.766794,,,,,
5C221019001,213792,Cedar Lodge WWTF,,5F,37.66033,-119.85218,,,,,
5C551039001,274512,Yosemite Vista Estates,,5F,37.853408,-120.225756,,,,,
1A00016RSIS,274534,Yreka Biosolids Disposal Facility,,1,41.71535,-122.61038,,,,,
5C500113001,271836,Waterford WWTP,,SB,37.63348,-120.76674,37.634065,-120.766182,06005080001,1238817,WATERFORD WWTP
2 494001001,256154,Sonoma Raceway WWTP Ponds & Recycled Water,,2,38.15836,-122.45341,,,,,
6A020013000,272945,Woodfords Indian Colony WTDF,,6T,38.7983716,-119.74823,,,,,
6B360911001,747480,SCLA Central WWTP-Victorville Water Dist,,SB,34.614722,-117.373056,,,,,
5A570112001,219219,Davis Migrant Center WWTF,,5S,38.57392,-121.67519,,,,,
1A84072OTRI,271915,Weaverville SD WWTP,,1,40.71636,-122.93475,40.717013,-122.933922,06001003001,1175169,WEAVERVILLE WWTF
6B142509005,902865,DVNP Cow Creek RO Plant,,6V,36.50885,-116.84794,,,,,
4B190107087,840718,White Point Outfall Manifold Construction Dewatering Project,,,nan,nan,,,,,
,205398,Amador County Regional Outfall,,,nan,nan,,,,,
5B030120003,221974,Eagles Nest Leachfield,,,nan,nan,,,,,
,764886,American Canyon Water Recycling Program,,,nan,nan,,,,,
,856455,B & R Livestock Washout,,,nan,nan,,,,,
1B07094RSON,718887,The Farmhouse Inn,,,nan,nan,,,,,
,229817,Atlas Business Park,,,nan,nan,,,,,
1B09156RSON,766948,"Sonoma-Cutrer Vineyards, Inc. Domestic Waste",,,nan,nan,,,,,
,872382,"Burke Property, OWTS",,,nan,nan,,,,,
,213154,Caples Lake Maint Station,,,nan,nan,,,,,
